-0.6,"['2014 Victor Oladipo', '2014 Shaun Livingston', '2014 Luc Mbah a Moute', '2014 Tyler Zeller', '2014 Jared Dudley', '2014 Nick Calathes', '2014 Chase Budinger', '2015 Tony Snell', '2015 Brook Lopez', '2015 Quincy Miller', '2015 Victor Claver', '2015 Mason Plumlee', '2016 Markieff Morris', '2016 Sasha Vujacic', '2016 Kyrie Irving', '2017 Kentavious Caldwell-Pope', '2018 Mason Plumlee', '2018 Bam Adebayo', '2018 Jerian Grant']"
-0.5,"['2014 Bradley Beal', '2014 Kirk Hinrich', '2014 Chris Douglas-Roberts', '2015 Josh Smith', '2015 Larry Sanders', '2016 Michael Kidd-Gilchrist', '2016 Lucas Nogueira', '2017 Ryan Kelly', '2017 Richaun Holmes', '2017 Jason Smith', '2017 Brandan Wright', '2017 Spencer Dinwiddie', '2017 Raul Neto', '2018 Patrick Patterson', '2018 John Collins', '2018 Frank Kaminsky', '2018 Allen Crabbe', '2018 Nicolas Batum', '2018 Derrick White', '2018 Ian Mahinmi']"
-0.4,"['2014 Evan Fournier', '2014 Wilson Chandler', '2014 Jason Smith', '2014 Jodie Meeks', '2015 Terrence Jones', '2015 Kendall Marshall', '2015 Shaun Livingston', '2015 Sergey Karasev', '2015 Rodney Hood', '2015 Jae Crowder', '2016 Andrew Nicholson', '2016 David Lee', '2016 Eric Gordon', '2016 Courtney Lee', '2017 Mike Muscala', '2017 Roy Hibbert', '2017 Reggie Bullock', '2017 Rondae Hollis-Jefferson', '2017 Darren Collison', '2018 Meyers Leonard', '2018 Ivica Zubac', '2018 Richaun Holmes', '2018 Wayne Ellington']"
-0.3,"['2014 James Jones', '2014 Marcus Morris', '2014 Shelvin Mack', '2014 Courtney Lee', '2014 Ersan Ilyasova', '2014 Andrew Bynum', '2015 Elliot Williams', '2015 Brandan Wright', '2015 Joel Freeland', '2015 Goran Dragic', '2015 Victor Oladipo', '2015 Dwyane Wade', '2015 Rodney Stuckey', '2015 Avery Bradley', '2016 Thabo Sefolosha', '2016 Larry Nance Jr.', '2016 Jonas Jerebko', '2016 Carl Landry', '2017 Trevor Booker', '2017 Luol Deng', '2017 Beno Udrih', '2017 Delon Wright', '2017 Harrison Barnes', '2017 Willy Hernangomez', '2017 Adreian Payne', '2017 Clint Capela', '2018 JaVale McGee', '2018 Nick Collison', '2018 Danilo Gallinari', '2018 Reggie Jackson', '2018 CJ McCollum']"
-0.2,"['2014 DeMar DeRozan', '2014 Andray Blatche', '2014 Alec Burks', '2015 Meyers Leonard', '2015 Wayne Ellington', '2015 DeMar DeRozan', '2016 Jon Leuer', '2016 Kenneth Faried', '2016 Chris Kaman', '2016 Jordan Hill', '2016 Jusuf Nurkic', '2016 Enes Kanter', '2017 Deron Williams', '2017 Andre Drummond', '2017 Tyus Jones', '2018 Kendrick Perkins', '2018 Buddy Hield', '2018 Trey Lyles', '2018 Domantas Sabonis']"
-0.1,"['2014 Marvin Williams', '2014 Dion Waiters', '2014 Darrell Arthur', '2014 A.J. Price', '2015 David West', '2015 Alexis Ajinca', '2016 Lavoy Allen', '2016 Josh McRoberts', '2016 DeMar DeRozan', ""2016 Kyle O'Quinn"", '2016 Al Jefferson', '2017 Marvin Williams', '2017 Marcin Gortat', ""2017 Kyle O'Quinn"", '2018 Jared Dudley', '2018 Marcin Gortat', '2018 Mario Chalmers', '2018 Cody Zeller', '2018 Enes Kanter', '2018 Reggie Bullock', '2018 Raul Neto']"
0.0,"['2014 Nate Wolters', '2014 Markieff Morris', '2015 Roy Hibbert', '2016 Iman Shumpert', '2016 Sasha Kaun', '2016 Robin Lopez', '2016 Ryan Anderson', '2016 Marcus Smart', '2016 Dwight Howard', '2017 Cole Aldrich', '2017 Tristan Thompson', '2017 Jameer Nelson', '2017 Jonas Valanciunas', '2018 D.J. Augustin', '2018 Evan Fournier', '2018 Danny Green']"
0.1,"['2014 Nate Robinson', '2014 Ekpe Udoh', '2015 Mitch McGary', '2015 Boris Diaw', '2015 Donatas Motiejunas', '2015 David Lee', '2016 Jonas Valanciunas', '2016 Solomon Hill', '2016 Dwight Powell', '2016 Avery Bradley', '2016 Andre Roberson', '2016 Josh Richardson', '2016 Nemanja Bjelica', '2016 DeMarre Carroll', '2016 Boris Diaw', '2016 Bismack Biyombo', '2017 Carmelo Anthony', '2017 Davis Bertans', '2017 Dion Waiters', '2017 Terrence Ross', '2017 Tony Allen', '2017 Kosta Koufos', '2018 Andrew Bogut']"
0.2,"['2014 Chris Kaman', '2014 Kenneth Faried', '2016 Rudy Gay', '2017 DeMar DeRozan', '2018 Taj Gibson', '2018 Jeff Green']"
0.3,"['2014 Zaza Pachulia', '2014 Ryan Hollins', '2015 Patrick Patterson', '2015 Cory Jefferson', '2015 Dorell Wright', '2016 Brandon Bass', '2016 Deron Williams', '2016 Shaun Livingston', '2016 Rajon Rondo', '2017 Elfrid Payton', '2017 Thabo Sefolosha', '2017 Andrew Bogut', '2017 Taj Gibson', '2018 Dario Saric', '2018 Brook Lopez', '2018 Rudy Gay', '2018 Justise Winslow', '2018 Dakari Johnson', '2018 Devin Harris', '2018 Jamal Murray', '2018 Omri Casspi']"
0.4,"['2014 Darius Miller', '2015 Rudy Gay', '2015 Nicolas Batum', '2015 Gerald Henderson', '2015 Marvin Williams', '2015 DeMarre Carroll', '2017 Solomon Hill', '2018 Mike Muscala', '2018 Myles Turner', '2018 Willy Hernangomez', '2018 Jakob Poeltl', '2018 Shabazz Napier', '2018 Goran Dragic']"
0.5,"['2014 Andre Drummond', '2014 Nicolas Batum', '2015 Robin Lopez', '2016 Rondae Hollis-Jefferson', '2016 Chandler Parsons', '2017 Gary Harris', '2017 Marcus Morris', '2017 Michael Kidd-Gilchrist', '2017 Kelly Olynyk', '2017 Aaron Gordon', '2017 Frank Kaminsky', '2018 Jonas Jerebko', '2018 Brandan Wright', '2018 Derrick Favors', '2018 Hassan Whiteside', '2018 George Hill']"
0.6,"['2014 Thabo Sefolosha', '2014 Josh McRoberts', '2014 Gordon Hayward', '2015 Tyler Zeller', '2015 Harrison Barnes', '2015 Nikola Pekovic', '2016 Tobias Harris', '2016 Trevor Ariza', '2016 Aaron Gordon', '2016 Kyle Anderson', '2016 Monta Ellis', '2016 Dennis Schroder', '2016 Joakim Noah', '2017 Luke Babbitt', '2017 Jusuf Nurkic', '2017 Serge Ibaka', '2018 Channing Frye', '2018 Dwight Howard', '2018 John Henson', '2018 OG Anunoby', '2018 DeAndre Jordan', '2018 Julius Randle', '2018 Kentavious Caldwell-Pope']"
0.7,"['2014 Nikola Vucevic', '2014 Robbie Hummel', '2015 Kosta Koufos', '2015 Andre Drummond', '2015 Chris Bosh', '2015 Hassan Whiteside', '2016 Spencer Hawes', '2016 Greg Monroe', '2016 Darrell Arthur', '2017 Devin Harris', '2017 Nick Young', '2017 Wayne Ellington', '2018 Aaron Gordon', '2018 Montrezl Harrell', '2018 Serge Ibaka', '2018 Will Barton', '2018 Jeff Teague']"
0.8,"['2014 DeMarcus Cousins', '2015 Mike Muscala', '2016 Karl-Anthony Towns', '2016 Nikola Vucevic', '2016 Tony Allen', '2016 Thaddeus Young', '2017 Thaddeus Young', '2017 Luc Mbah a Moute', '2017 DeMarre Carroll', '2017 Nikola Vucevic', '2017 Marcus Smart', '2018 Kawhi Leonard']"
0.9,"['2014 Trevor Ariza', '2014 Ryan Kelly', '2014 Jeff Withey', '2014 Raymond Felton', ""2014 Kyle O'Quinn"", '2014 Jameer Nelson', '2014 Landry Fields', '2015 Ben McLemore', '2015 Derrick Rose', '2015 Cory Joseph', '2015 Josh McRoberts', '2015 Jeremy Evans', '2015 Giannis Antetokounmpo', '2015 Tristan Thompson', '2016 Serge Ibaka', '2016 Wesley Johnson', '2017 Nicolas Batum', '2017 JaVale McGee', '2017 Mason Plumlee', '2017 Dwight Howard', '2017 Ian Mahinmi', '2017 Tobias Harris', '2017 Goran Dragic', '2017 Larry Nance Jr.', '2017 Maurice Harkless', '2018 Ersan Ilyasova', '2018 Luc Mbah a Moute']"
1.0,"['2014 Lance Stephenson', '2014 Kosta Koufos', '2016 Jeremy Lamb', '2016 Omri Casspi', '2016 George Hill', '2017 Eric Gordon', '2017 Channing Frye', '2017 LaMarcus Aldridge', '2018 Ed Davis', '2018 Jonas Valanciunas', '2018 Jeremy Lamb', '2018 Josh Richardson', '2018 Nemanja Bjelica', '2018 Marcus Smart']"
1.1,"['2014 Josh Harrellson', '2014 Al-Farouq Aminu', '2014 Corey Brewer', '2015 Joakim Noah', '2016 Tyreke Evans', '2016 Taj Gibson', '2016 Marc Gasol', '2016 Giannis Antetokounmpo', '2017 CJ McCollum', '2017 David Lee', '2018 Thaddeus Young', '2018 Marreese Speights', '2018 Lonzo Ball']"
1.2,"['2014 Brandan Wright', '2014 Greivis Vasquez', '2014 David Lee', '2014 Ryan Anderson', '2015 Brandon Jennings', '2015 Thaddeus Young', '2015 Reggie Jackson', '2016 Isaiah Thomas', '2016 Nicolas Batum', '2016 Tiago Splitter', '2016 Rodney Hood', '2016 Matt Bonner', '2017 Andre Roberson', '2017 Jared Dudley', '2017 Nerlens Noel', '2017 Nemanja Bjelica', '2018 Bradley Beal', '2018 John Wall', '2018 Tobias Harris', '2018 Terry Rozier']"
1.3,"['2014 Michael Kidd-Gilchrist', '2014 Jared Sullinger', '2015 Nick Collison', '2015 Kentavious Caldwell-Pope', '2016 Damian Lillard', '2016 Jeff Withey', '2016 Mike Scott', '2017 Kyle Anderson', '2017 Al-Farouq Aminu', '2017 Danny Green', '2018 Kevon Looney', '2018 Thabo Sefolosha']"
1.4,"['2014 Josh Smith', '2014 Iman Shumpert', '2014 Anthony Davis', '2014 Monta Ellis', '2015 Andre Iguodala', '2015 Isaiah Thomas', '2015 CJ McCollum', '2016 Reggie Jackson', '2016 Hassan Whiteside', '2016 Tristan Thompson', '2016 Marcus Morris', '2016 Festus Ezeli', '2016 Kentavious Caldwell-Pope', '2017 Steven Adams', '2017 Malcolm Brogdon', '2017 Khris Middleton', '2017 Marreese Speights', '2018 Andre Iguodala', '2018 Steven Adams', '2018 Andre Drummond', '2018 Khris Middleton', '2018 Jaylen Brown', '2018 James Johnson']"
1.5,"['2014 Patrick Patterson', '2014 Rudy Gay', '2014 Al Horford', '2017 Ryan Anderson', '2018 Pascal Siakam', '2018 Zaza Pachulia', '2018 Paul Millsap', '2018 Marvin Williams']"
1.6,"['2014 Kemba Walker', '2015 Ty Lawson', '2015 Trevor Ariza', '2016 Jrue Holiday', '2016 Trevor Booker', '2016 Nikola Mirotic', '2016 Zaza Pachulia', '2017 Jeff Teague', '2017 Jerian Grant', '2017 Kristaps Porzingis', '2017 Greg Monroe', '2018 Davis Bertans', '2018 Marc Gasol', '2018 DeMarre Carroll', '2018 Delon Wright']"
1.7,"['2014 Reggie Jackson', '2014 Thaddeus Young', '2014 Devin Harris', '2015 Jared Sullinger', '2016 Danilo Gallinari', '2016 Kyle Korver', '2016 Derrick Favors', '2016 Al-Farouq Aminu', '2016 Eric Bledsoe', '2016 Andre Iguodala', '2017 Ersan Ilyasova', '2017 Eric Bledsoe', '2017 Joel Embiid', '2017 Victor Oladipo', '2018 Lucas Nogueira', '2018 DeMar DeRozan', '2018 Dejounte Murray', '2018 Trevor Ariza']"
1.8,"['2014 Greg Monroe', '2014 Mario Chalmers', '2014 Steve Novak', '2014 Larry Sanders', '2014 Roy Hibbert', '2014 Derrick Rose', '2014 Jason Thompson', '2015 Darrell Arthur', '2015 Amir Johnson', '2015 Darren Collison', '2016 Klay Thompson', '2016 Marcin Gortat', '2017 Isaiah Thomas', '2017 Jrue Holiday', '2017 Al Horford', '2017 Rudy Gay', '2018 Jusuf Nurkic', '2018 Andre Roberson', '2018 Klay Thompson', '2018 Amir Johnson']"
1.9,"['2014 Dwyane Wade', '2014 Boris Diaw', '2014 Danny Granger', '2014 Jae Crowder', '2015 Monta Ellis', '2015 Deron Williams', '2015 Jeff Teague', '2015 Nick Calathes', '2016 Anthony Davis', '2016 Jared Dudley', '2016 Cody Zeller', '2016 Luol Deng', '2017 Trevor Ariza', '2017 Brook Lopez', '2017 Markieff Morris', '2018 Tomas Satoransky', '2018 Gary Harris', ""2018 Kyle O'Quinn""]"
2.0,"['2014 Klay Thompson', '2014 Chandler Parsons', '2014 Avery Bradley', '2015 Lavoy Allen', '2015 James Johnson', '2015 Rudy Gobert', '2015 Andre Roberson', '2015 Danilo Gallinari', '2015 Dwight Howard', '2016 Patrick Patterson', '2016 Ian Mahinmi', '2017 Kyrie Irving', '2017 Hassan Whiteside', '2018 Al-Farouq Aminu', '2018 Eric Gordon']"
2.1,"['2014 Al Jefferson', '2014 Jimmy Butler', '2014 Paul Millsap', '2014 Andrew Bogut', '2015 Al Horford', '2015 Kenneth Faried', '2015 Mike Conley', '2015 Elfrid Payton', '2016 LaMarcus Aldridge', '2016 Blake Griffin', '2016 Clint Capela', '2016 Goran Dragic', '2016 Chris Bosh', '2017 Karl-Anthony Towns', '2017 David West', '2018 Clint Capela', '2018 Donovan Mitchell', '2018 Blake Griffin']"
2.2,"['2014 Isaiah Thomas', '2014 John Wall', '2014 Brook Lopez', '2015 Marcus Smart', '2015 Iman Shumpert', '2016 Carmelo Anthony', '2016 CJ McCollum', '2016 David West', '2017 Bradley Beal', '2017 Nikola Mirotic', '2018 Nikola Vucevic', '2018 Darren Collison']"
2.3,"['2014 Tony Allen', '2015 Jusuf Nurkic', '2016 Rudy Gobert', '2017 Klay Thompson', '2017 Patrick Patterson', '2017 John Wall', '2018 Ekpe Udoh']"
2.4,"['2014 Robin Lopez', '2014 Jrue Holiday', '2015 Jared Dudley', '2016 Patrick Beverley', '2016 Steven Adams', '2016 Mason Plumlee', '2017 James Johnson', '2018 Spencer Dinwiddie', '2018 Kyrie Irving', '2018 Dwight Powell', '2018 Ricky Rubio', '2018 David West']"
2.5,"['2014 George Hill', '2015 Marcin Gortat', '2015 Chandler Parsons', '2015 Bradley Beal', '2015 Tyler Hansbrough', '2016 Kristaps Porzingis', '2017 Ricky Rubio', '2017 Patrick Beverley', '2018 Eric Bledsoe']"
2.6,"['2015 Greg Monroe', '2015 Jonas Jerebko', '2015 Thabo Sefolosha', '2016 Brook Lopez', '2016 Ed Davis', '2016 Victor Oladipo', '2016 Kemba Walker', '2016 Gorgui Dieng', '2017 Paul George', '2017 Marc Gasol', '2018 Kristaps Porzingis', '2018 Larry Nance Jr.']"
2.7,"['2014 Paul George', '2015 Ricky Rubio', '2015 Kevin Love', '2015 Al-Farouq Aminu', '2016 John Wall', '2016 Marvin Williams', '2017 Gorgui Dieng', '2017 Myles Turner', '2017 Lucas Nogueira', '2017 Kemba Walker', '2018 Kyle Korver']"
2.8,"['2014 Omer Asik', '2014 Matt Bonner', '2014 Carmelo Anthony', '2014 Damian Lillard', '2015 Carmelo Anthony', '2015 Michael Kidd-Gilchrist', '2016 Jared Sullinger', '2016 Kelly Olynyk', '2018 Jordan Bell']"
2.9,"['2016 Mike Conley', '2016 Gordon Hayward', '2017 Danilo Gallinari', '2017 Zaza Pachulia', '2018 Jayson Tatum', '2018 Ben Simmons', '2018 Paul George']"
3.0,"['2014 Kawhi Leonard', '2014 Luol Deng', '2016 Al Horford', '2016 Amir Johnson', '2016 Jae Crowder', '2016 Andre Drummond']"
3.1,"['2014 James Harden', '2015 Tyreke Evans', '2017 Gordon Hayward', '2017 Damian Lillard', '2018 LaMarcus Aldridge', '2018 Nikola Mirotic', '2018 Kyle Anderson']"
3.2,"['2014 Deron Williams', '2014 DeMarre Carroll', '2014 Chris Bosh', '2015 Jrue Holiday', '2015 Andrew Bogut', '2016 Andrew Bogut', '2016 Danny Green']"
3.3,"['2014 Ty Lawson', '2014 Kyle Korver', '2015 Tiago Splitter', '2018 Kelly Olynyk']"
3.4,"['2014 Goran Dragic', '2015 Derrick Favors', '2015 Luol Deng', '2015 Markieff Morris', '2015 Kyrie Irving', '2015 Blake Griffin', '2017 Cody Zeller', '2018 Kevin Love']"
3.5,"['2014 Tiago Splitter', '2014 Nikola Pekovic', '2014 Danny Green', '2014 Draymond Green', '2015 Kelly Olynyk', '2015 Eric Bledsoe', '2015 Nikola Mirotic', '2015 Serge Ibaka', '2017 Andre Iguodala', '2018 Tyreke Evans']"
3.6,"['2014 Marc Gasol', '2014 David West', '2014 DeAndre Jordan', '2015 Marc Gasol', '2015 Klay Thompson', '2018 Kevin Durant']"
3.7,"['2016 Cole Aldrich', '2016 Channing Frye', '2018 DeMarcus Cousins', '2018 Jrue Holiday']"
3.8,"['2015 George Hill', '2015 Kyle Lowry', '2015 Damian Lillard', '2016 Khris Middleton', '2017 Amir Johnson', '2017 George Hill', '2017 Blake Griffin', '2018 Kemba Walker', '2018 Rudy Gobert']"
3.9,"['2014 Ricky Rubio', '2017 Jae Crowder', '2018 Al Horford']"
4.0,"['2016 Jimmy Butler', '2018 Draymond Green']"
4.1,"['2014 Eric Bledsoe', '2014 Marcin Gortat', '2014 Anderson Varejao', '2015 LaMarcus Aldridge', '2016 Ricky Rubio']"
4.2,"['2014 Kyle Lowry', '2014 Taj Gibson', '2014 Dwight Howard', '2015 Kevin Durant', '2017 DeMarcus Cousins', '2017 Giannis Antetokounmpo', '2018 Giannis Antetokounmpo', '2018 Karl-Anthony Towns']"
4.3,"['2014 Patrick Beverley', '2015 Cody Zeller', '2015 Jimmy Butler', '2015 John Wall', '2017 Anthony Davis']"
4.4,"['2016 DeAndre Jordan', '2016 James Harden']"
4.5,"['2014 Serge Ibaka', '2015 Gordon Hayward', '2015 DeAndre Jordan', '2017 DeAndre Jordan', '2017 Mike Conley']"
4.6,"['2014 Joakim Noah', '2014 Amir Johnson', '2017 Paul Millsap']"
4.7,"['2014 Blake Griffin', '2014 Mike Conley']"
4.8,"['2015 Tony Allen', '2015 Zaza Pachulia', '2016 DeMarcus Cousins', '2017 James Harden', '2018 Tyus Jones']"
4.9,"['2016 Paul George', '2018 Damian Lillard']"
5.0,"['2014 Russell Westbrook', '2017 Kevin Love', '2018 LeBron James']"
5.1,"['2014 Channing Frye', '2014 LaMarcus Aldridge', '2014 Kevin Love', '2015 Paul Millsap', '2018 Joel Embiid']"
5.2,"['2016 Paul Millsap', '2018 Kyle Lowry', '2018 Russell Westbrook']"
5.3,['2016 Kevin Love']
5.4,"['2015 Kyle Korver', '2015 Danny Green']"
5.5,['2018 Anthony Davis']
5.7,"['2014 Nick Collison', '2017 Kevin Durant']"
5.9,"['2017 Kyle Lowry', '2018 Victor Oladipo']"
6.0,"['2016 Nikola Jokic', '2018 Nikola Jokic']"
6.1,"['2015 DeMarcus Cousins', '2015 Khris Middleton']"
6.2,['2014 Stephen Curry']
6.3,['2017 Russell Westbrook']
6.4,"['2014 Kevin Durant', '2017 Rudy Gobert', '2018 Jimmy Butler']"
6.5,['2016 Kevin Durant']
6.6,"['2014 Andre Iguodala', '2017 Jimmy Butler']"
6.7,"['2017 Nikola Jokic', '2018 Stephen Curry', '2018 James Harden']"
6.8,"['2015 Draymond Green', '2016 Kyle Lowry']"
6.9,['2015 Chris Paul']
7.0,['2018 Chris Paul']
7.1,"['2015 Russell Westbrook', '2017 Kawhi Leonard', '2017 Draymond Green']"
7.4,['2017 Stephen Curry']
7.6,['2015 Kawhi Leonard']
7.8,['2016 Russell Westbrook']
7.9,['2017 Chris Paul']
8.0,['2014 Chris Paul']
8.1,['2016 Kawhi Leonard']
8.2,['2015 Anthony Davis']
8.4,['2017 LeBron James']
8.5,"['2015 James Harden', '2016 Stephen Curry']"
8.6,['2016 Chris Paul']
8.8,['2015 LeBron James']
9.0,['2016 Draymond Green']
9.1,['2014 LeBron James']
9.3,['2015 Stephen Curry']
9.8,['2016 LeBron James']
